アイリス,0,相対,15200,4200,6380,800,2100,1720,200106
アルストロメリア,178164,せり・入札,41265,5240,13990,9735,2770,9530,200106
アルストロメリア,0,相対,136899,17000,79974,11030,9030,19865,200106
ガーベラ,295584,せり・入札,59195,4880,23730,2920,720,26945,200106
ガーベラ,0,相対,236259,17590,155089,9740,25180,28660,200106
ガーベラ,0,第三者等,130,0,0,0,0,130,200106
水仙,99869,せり・入札,58730,4690,40360,6840,1420,5420,200106
水仙,0,相対,41139,6450,27134,1640,3700,2215,200106
スイトピー,370036,せり・入札,53815,8525,23845,9610,5915,5920,200106
スイトピー,0,相対,316021,20305,202031,24930,32080,36675,200106
スイトピー,0,第三者等,200,0,0,0,0,200,200106
チューリップ,135010,せり・入札,21810,2300,10960,4700,0,3850,200106
チューリップ,0,相対,113200,8030,75180,7230,11660,11100,200106
その他の切花,1494363,せり・入札,270478,21503,154218,28548,19606,46603,200106
その他の切花,0,相対,1223336,120190,785634,80320,95645,141547,200106
その他の切花,0,第三者等,549,0,0,0,0,549,200106
フェニックス,34610,せり・入札,3700,0,1550,0,350,1800,200106
フェニックス,0,相対,30910,3750,20860,2300,1600,2400,200106
レザーファン,58790,せり・入札,1920,0,1760,0,0,160,200106
レザーファン,0,相対,56470,5700,34070,1600,9360,5740,200106
レザーファン,0,第三者等,400,0,0,0,0,400,200106
その他の切葉,188339,せり・入札,15669,165,9135,1485,555,4329,200106
その他の切葉,0,相対,171955,14424,105677,10660,18470,22724,200106
その他の切葉,0,第三者等,715,0,0,0,0,715,200106
こでまり,7180,せり・入札,100,0,0,100,0,0,200106
こでまり,0,相対,7080,450,3460,1770,0,1400,200106
桜,13659,せり・入札,1556,85,1061,335,0,75,200106
桜,0,相対,12103,1425,8740,383,150,1405,200106
その他の切枝,142462,せり・入札,30778,1166,18718,2618,95,8181,200106
その他の切枝,0,相対,110901,8718,80585,6871,4201,10526,200106
その他の切枝,0,第三者等,783,0,0,0,0,783,200106
ファレノプシス,205,せり・入札,103,0,48,28,6,21,200106
ファレノプシス,0,相対,102,0,3,20,45,34,200106
その他の鉢物,2,せり・入札,2,0,0,2,0,0,200106
その他の花き,39,せり・入札,14,0,4,10,0,0,200106
その他の花き,0,相対,25,0,25,0,0,0,200106
その他の切花,105,相対,105,0,0,105,0,0,200107
オブコニカ,2528,せり・入札,1540,56,916,88,164,316,200107
オブコニカ,0,相対,988,148,472,24,156,188,200107
ジュリアン,17394,せり・入札,9691,0,849,0,529,8313,200107
ジュリアン,0,相対,7703,0,2134,0,45,5524,200107
ポリアンタ,7127,せり・入札,4396,8,518,798,772,2300,200107
ポリアンタ,0,相対,2731,144,1305,36,278,968,200107
エラチオールベゴニア,2329,せり・入札,1323,79,794,149,33,268,200107
エラチオールベゴニア,0,相対,1006,125,356,43,243,239,200107
サイネリア,5540,せり・入札,2233,107,696,382,460,588,200107
サイネリア,0,相対,3307,153,2048,18,784,304,200107
ゼラニューム,3513,せり・入札,1127,22,381,16,369,339,200107
ゼラニューム,0,相対,2386,35,907,33,702,709,200107
ディモルホセカ,1805,せり・入札,409,12,314,0,0,83,200107
ディモルホセカ,0,相対,1396,45,460,0,216,675,200107
ラナンキュラス,2185,せり・入札,574,108,263,0,0,203,200107
ラナンキュラス,0,相対,1611,50,377,0,55,1129,200107
カランコエ,2871,せり・入札,1096,20,538,142,142,254,200107
カランコエ,0,相対,1775,310,668,48,509,240,200107
アザレア,557,せり・入札,220,0,154,0,0,66,200107
アザレア,0,相対,337,0,337,0,0,0,200107
エリカ,1026,せり・入札,430,0,82,0,144,204,200107
エリカ,0,相対,596,24,95,0,120,357,200107
大型シンビジューム,1472,せり・入札,1153,64,203,102,174,610,200107
大型シンビジューム,0,相対,319,49,133,35,27,75,200107
中・小型シンビジューム,2737,せり・入札,2047,220,1514,77,236,0,200107
中・小型シンビジューム,0,相対,690,169,441,40,40,0,200107
ノビル系デンドロ,2952,せり・入札,1726,103,986,62,116,459,200107
ノビル系デンドロ,0,相対,1226,213,588,67,79,279,200107
ファレノプシス,5575,せり・入札,1563,69,955,113,169,257,200107
ファレノプシス,0,相対,4012,208,2253,171,295,1085,200107
ポトス,1389,せり・入札,235,0,116,0,40,79,200107
ポトス,0,相対,1154,0,542,0,381,231,200107
ホンコン,564,せり・入札,166,18,115,3,9,21,200107
ホンコン,0,相対,398,0,303,10,68,17,200107
ユッカ,434,せり・入札,192,0,148,0,0,44,200107
ユッカ,0,相対,242,0,181,0,27,34,200107
ベンジャミン,199,せり・入札,20,0,7,0,4,9,200107
ベンジャミン,0,相対,179,0,152,0,2,25,200107
ぼけ,2734,せり・入札,919,139,312,95,66,307,200107
ぼけ,0,相対,1815,23,1570,75,102,45,200107
その他の鉢物,183006,せり・入札,75504,2218,25423,2889,7891,37083,200107
その他の鉢物,0,相対,107502,2187,36569,1360,14761,52625,200107
その他の苗物,250671,せり・入札,110025,9236,74296,9071,17171,251,200107
その他の苗物,0,相対,140646,4871,109011,4246,22094,424,200107
その他の花き,1406,せり・入札,786,132,654,0,0,0,200107
その他の花き,0,相対,620,149,436,4,0,31,200107
輪菊(白),1320,せり・入札,100,0,0,100,0,0,200108
輪菊(白),0,相対,1220,0,20,1200,0,0,200108
輪菊(白)精興の誠,89100,せり・入札,1360,0,400,0,60,900,200108
輪菊(白)精興の誠,0,相対,87740,18900,48020,8400,7020,5400,200108
輪菊(白)神馬,154750,せり・入札,2590,0,1550,200,0,840,200108
輪菊(白)神馬,0,相対,152160,23790,68880,26190,22900,10400,200108
輪菊(黄),99550,せり・入札,7450,1100,2910,1140,500,1800,200108
輪菊(黄),0,相対,92100,11650,57380,8650,10300,4120,200108
輪菊(赤),10960,せり・入札,1240,0,880,180,0,180,200108
輪菊(赤),0,相対,9720,990,7130,1300,200,100,200108
スプレー菊(白),92440,せり・入札,3120,0,2920,0,0,200,200108
スプレー菊(白),0,相対,89320,13140,47870,7010,6840,14460,200108
